ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: _wpcom_is_markdown
,simple,CL-BUCKET-0151,Chapéu Bucket Ajustável Bege,1,0,visible,Chapéu bucket versátil bege com cordão ajustável. Conforto e estilo para o dia a dia.,"Este chapéu bucket em tom bege neutro é perfeito para complementar qualquer look casual. Fabricado com material durável e leve, oferece conforto durante todo o dia. O cordão ajustável com stopper preto garante um ajuste seguro e personalizado, ideal para atividades ao ar livre ou para um toque de estilo urbano. Um acessório essencial e prático.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket-hat, bege, casual, unisex, verao, ajustavel, protecao-solar, pesca",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (2).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0152,Bucket Hat Proteção UV 50 Bege,1,0,visible,"Bucket hat unissexo bege com proteção UV 50, ideal para atividades ao ar livre.","Este versátil bucket hat em tom bege oferece estilo e funcionalidade com proteção UV 50. Fabricado em material sintético leve e resistente, é perfeito para atividades ao ar livre como caminhadas, praia ou pesca, protegendo eficazmente do sol. O seu design unissexo e cor neutra tornam-no um acessório indispensável para qualquer aventura.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, proteção UV, chapéu de sol, chapéu unissexo, acessório verão, bege, desportivo, viagem",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (3).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0153,Bucket Hat Casual Ajustável Bege,1,0,visible,Bucket hat bege casual com cordão ajustável para conforto e estilo em qualquer aventura.,"Este bucket hat em tom bege neutro é perfeito para um estilo casual e descomplicado. Fabricado em material sintético leve, oferece conforto e proteção. O cordão ajustável preto garante um ajuste seguro, ideal para atividades ao ar livre, praia ou uso diário. Um acessório versátil para qualquer guarda-roupa.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, casual, unissexo, ajustável",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (4).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0154,Chapéu Bucket Bege Proteção UV 50+,1,0,visible,"Chapéu bucket unissexo em bege com proteção UV 50+ e cordão ajustável, ideal para sol e atividades outdoor.","Descubra o chapéu bucket bege perfeito para os dias de sol. Este acessório unissexo oferece proteção UV 50+ certificada, garantindo segurança máxima contra os raios solares. Fabricado em material sintético leve e resistente, possui um cordão ajustável para um encaixe firme e confortável. Ideal para praia, caminhadas, pesca ou uso diário, combinando estilo casual com funcionalidade.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","bucket hat, proteção UV, verao, casual, unissexo, bege, praia, viagem",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (5).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BUCKET-0155,Chapéu Bucket Bege com Atilho Ajustável,1,0,visible,"Chapéu bucket bege unissexo com atilho ajustável, ideal para atividades ao ar livre e proteção solar.","Este chapéu bucket em tom bege neutro é perfeito para aventura e lazer. Fabricado em material resistente, oferece excelente proteção solar e conforto durante todo o dia. O atilho ajustável e removível garante um ajuste seguro, ideal para caminhadas, pesca ou festivais. Versátil e prático, um acessório essencial para o seu guarda-roupa casual de verão e meia-estação.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Bucket Hat","chapéu bucket, bege, unissexo, proteção solar, atilho, caminhada, pesca, casual, verão, acessório",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (6).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BOINA-0156,Boina Casual Leve Bege Unisex,1,0,visible,Boina casual leve bege para homem e mulher. Ideal para um look descontraído e elegante.,"Complete o seu look com a nossa boina casual leve em tom bege sofisticado. Perfeita para um estilo descontraído mas elegante, adapta-se a diversas ocasiões e estações. Fabricada com material durável e confortável, oferece um ajuste excelente. Um acessório versátil para homem e mulher que procura conforto e um toque clássico.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, casual, bege, unisex, chapéu, acessório, moda, primavera, outono",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (7).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0157,Boina Leve UV 50+ Bege,1,0,visible,Boina casual bege em material sintético leve com proteção UV 50+. Perfeita para o sol.,"Desfrute do sol com estilo e segurança. Esta boina casual bege, fabricada em material sintético leve e respirável, oferece proteção UV 50+ essencial para os dias mais quentes. O seu design clássico e intemporal adapta-se a qualquer look, ideal para passeios, viagens ou atividades ao ar livre, garantindo conforto e uma proteção eficaz contra os raios solares.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, protecao UV, casual, unisex, bege, verao, leve, outdoor",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (8).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-BOINA-0158,Boina Casual Unissexo Bege com Ajuste,1,0,visible,"Boina casual unissexo bege, perfeita para adicionar um toque de estilo e conforto ao seu look diário. Versátil e prática.","Descubra a versatilidade desta boina casual unissexo num elegante tom bege. Confeccionada em material sintético leve e resistente, oferece conforto e durabilidade. O design clássico é complementado por um ajuste elástico na parte traseira, garantindo um encaixe perfeito. Ideal para complementar looks de primavera, verão ou outono, adicionando um toque sofisticado e prático ao seu estilo quotidiano.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, casual, unissexo, bege, chapéu, acessório, moda, meia-estacao",,processed_images/professional/fotos site1/PROTEÇÃO UV/PROTECAO UV - CHAPEUS LISBOETAS - BOINA - IMPERMEAVEL (9).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-OUTROS-0159,Pala de Sol em Palha Bege Ajustável,1,0,visible,Pala de sol elegante em palha bege para proteção solar casual no verão.,"Proteja-se do sol com estilo e conforto com esta pala de sol em palha bege. Ideal para dias de praia, piscina ou passeios ao ar livre. O seu design leve e ajustável proporciona um ajuste perfeito e um toque de elegância casual. Perfeita para completar o seu look de verão, oferecendo proteção solar sem sacrificar o estilo.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Acessórios","pala de sol, palha, verão, proteção solar, casual, bege, praia, ajustável",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (1).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0160,Viseira Casual Verde Tecido Sintético,1,0,visible,"Viseira casual verde menta em tecido sintético leve, ideal para sol e praia. Conforto e estilo no verão.","Proteja-se do sol com estilo com a nossa viseira casual verde menta. Feita de um tecido sintético respirável com uma trama que simula o toque da palha, esta viseira é perfeita para os dias quentes de verão. O seu design leve e ajustável garante um ajuste confortável para diversas atividades, desde desporto ao ar livre a um relaxante dia na praia. Um acessório essencial e versátil para o seu guarda-roupa de verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,39,"Unisex, Acessórios","viseira-verao, acessorios-praia, protecao-solar, moda-casual",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (2).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0161,Viseira de Malha Ajustável Bege,1,0,visible,"Viseira bege em malha leve, perfeita para sol e desporto, com ajuste confortável.","Viseira moderna e funcional em malha respirável na cor bege. Ideal para proteger o rosto do sol durante atividades desportivas, passeios ou momentos de lazer. Possui uma tira ajustável com fivela discreta na parte de trás para um encaixe perfeito e confortável. Leve e versátil, é um acessório essencial para o verão. Confeccionada com material de qualidade, oferece durabilidade e estilo casual.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,39,"Unisex, Acessórios","viseira, bege, malha, desporto, verao, unisex, protecao-solar, casual",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (3).jpg,,,,,,,,,0,Material,Algodao,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0162,Viseira de Malha Ajustável Bege,1,0,visible,"Viseira em malha bege, respirável e ajustável, ideal para verão e atividades ao ar livre.","Desfrute do sol com estilo e proteção usando esta viseira moderna em malha bege. O seu design leve e respirável oferece conforto máximo, perfeita para passeios, desporto ou um dia na praia. Equipada com uma fivela ajustável na parte traseira, garante um ajuste perfeito para qualquer tamanho. Uma peça versátil e essencial para os dias mais quentes.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,39.99,"Unisex, Acessórios","viseira, malha, bege, verao, casual, protecao-solar, ajustavel, acessorios",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (4).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0163,Viseira Preta Textura Palha,1,0,visible,"Viseira preta casual com textura de palha, ideal para proteção solar e estilo no verão.","Viseira elegante e funcional em preto clássico, com textura sofisticada que simula palha, perfeita para os dias quentes. Oferece proteção solar e um toque de estilo para outfits casuais de verão, seja na praia, cidade ou durante atividades ao ar livre. Design ajustável para máximo conforto.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Unisex, Acessórios","viseira, verao, protecao-solar, casual, preto, acessorio-praia, unisex, palha-sintetica",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (5).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0164,Viseira Desportiva Azul Marinho em Malha,1,0,visible,"Viseira azul marinho em malha respirável, perfeita para desporto e lazer ao ar livre no verão.","Proteja-se do sol com estilo e conforto usando esta viseira azul marinho. Fabricada em malha respirável, oferece ventilação ideal para dias quentes. O design prático e leve é perfeito para atividades desportivas, passeios na praia ou simplesmente para um look casual e moderno. Ajuste fácil para um encaixe perfeito. Um acessório indispensável para o verão.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,35,"Unisex, Acessórios","viseira, verao, desporto, protecao-solar, casual, azul-marinho, malha",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (6).jpg,,,,,,,,,0,Material,Sintetico,1,0,Temporada,Verao,1,0,0
,simple,CL-OUTROS-0165,Viseira de Palha Fúcsia Verão,1,0,visible,"Viseira de palha fúcsia vibrante, ideal para o verão e atividades ao ar livre. Proteção solar com estilo.","Adicione um toque vibrante aos seus looks de verão com esta viseira de palha fúcsia. Perfeita para praia, piscina ou desporto, oferece proteção solar eficaz com um design leve e respirável. O seu material de palha sintética garante durabilidade e conforto, tornando-a essencial para um estilo casual e moderno sob o sol.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,45,"Mulher, Mulher > Acessórios","viseira, verao, palha, casual",,processed_images/professional/fotos site1/VISEIRA/viseira - chapeus lisboetas - hats (7).jpg,,,,,,,,,0,Material,Palha,1,0,Temporada,Verao,1,0,0
,simple,CL-CHAPEU-0166,Chapéu Fedora Lavanda com Faixa Castanha,1,0,visible,Chapéu fedora unisex em feltro lavanda com faixa decorativa castanha para um estilo casual.,"Desfrute de um toque de cor e estilo com este chapéu fedora lavanda, ideal para qualquer género. Fabricado em feltro de lã suave, apresenta uma faixa decorativa em pele sintética castanha com detalhes metálicos, adicionando um charme rústico. Perfeito para complementar looks casuais e de meia-estação, oferecendo elegância e proteção solar moderada.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Fedora","fedora, lavanda, chapéu-feltro, unisex, casual, acessório-moda, meia-estacao",,processed_images/professional/fotos site1/destaques instagram/Art-181054-Indigo-1.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0167,Boina Newsboy Vintage Xadrez Tartan Azul e Verde,1,0,visible,Boina newsboy vintage em lã xadrez tartan azul e verde. Estilo clássico e confortável para o dia a dia.,"A Boina Newsboy Vintage é um acessório clássico e elegante, perfeito para adicionar um toque retro ao seu look. Confeccionada em lã de alta qualidade, apresenta um padrão xadrez tartan intemporal em tons de azul escuro e verde, com detalhes em branco. O seu design estruturado e aba curta oferecem conforto e estilo. Ideal para homens e mulheres que apreciam um visual distintivo e sofisticado em dias mais frescos.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, xadrez, vintage, lã",,processed_images/professional/fotos site2/25010-00.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0168,Boina Xadrez Lã Estilo Newsboy,1,0,visible,"Boina de lã xadrez estilo vintage, perfeita para um look casual e elegante no outono/inverno.","Adicione um toque de charme retro ao seu visual com esta boina de lã xadrez. Com um padrão clássico em tons de cinza escuro, verde e branco, esta boina estilo Newsboy oferece conforto e estilo. Ideal para dias mais frios, é um acessório versátil que complementa tanto looks casuais quanto semi-formais. A sua textura macia e o design atemporal tornam-na uma peça essencial.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Boinas","boina, xadrez, lã, vintage, unisex, acessório, inverno, casual",,processed_images/professional/fotos site2/25010-1 (2).jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0169,Boina Gatsby Xadrez Escocês Azul e Verde,1,0,visible,"Boina estilo Gatsby em xadrez escocês, perfeita para um toque vintage e casual.","Desfrute do charme intemporal com esta boina estilo Gatsby, confeccionada em tecido de lã de alta qualidade com um elegante padrão xadrez escocês em tons de azul escuro e verde. Ideal para adicionar um toque vintage e sofisticado a qualquer look casual ou de meia-estação. Confortável e versátil, perfeita para homens e mulheres.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, gatsby, xadrez, vintage, la, casual, escoces, acessorios",,processed_images/professional/fotos site2/25010-1.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0170,Boina Newsboy Xadrez Tartan Azul e Verde,1,0,visible,"Boina masculina estilo newsboy em lã xadrez azul e verde, ideal para um look vintage casual.","Adicione um toque de elegância vintage ao seu guarda-roupa com esta boina clássica de oito gomos em padrão xadrez Tartan. Confeccionada em lã macia de alta qualidade, combina tons de azul escuro com detalhes em verde e linhas brancas. Perfeita para os dias mais frios, oferece conforto e estilo, complementando tanto outfits casuais quanto semi-formais. Um acessório atemporal para o homem moderno.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,49,"Homem, Homem > Chapéus > Boinas","boina, masculino, xadrez, vintage, lã, newsboy, inverno, acessório",,processed_images/professional/fotos site2/25010-3.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0171,Boina Newsboy Xadrez Bege Bordeaux,1,0,visible,"Boina Newsboy xadrez em bege e bordeaux, estilo vintage, perfeita para um look casual e elegante.","Adicione um toque de charme clássico ao seu guarda-roupa com esta boina newsboy de oito gomos. Confeccionada em material semelhante a lã, apresenta um padrão xadrez intemporal em tons de bege e bordeaux. Ideal para homens e mulheres que procuram um acessório versátil e confortável para a meia-estação e inverno, complementando outfits casuais ou mais arrumados.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,45,"Unisex, Chapéus > Boinas","boina, newsboy, xadrez, vintage, bege, bordeaux, la, meia-estacao, casual, acessorios",,processed_images/professional/fotos site2/25010-4.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0172,Boina Newsboy Vintage Xadrez Verde Lã,1,0,visible,Boina Newsboy em lã verde com padrão xadrez amarelo. Estilo vintage clássico e intemporal.,"Adicione um toque de elegância intemporal ao seu visual com esta boina Newsboy. Confeccionada em lã de qualidade superior, apresenta um encantador padrão xadrez em tons de verde escuro e amarelo mostarda. É o acessório perfeito para complementar um look casual ou vintage nas estações mais frescas, oferecendo conforto e um estilo distinto. Ideal para homem ou mulher.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,59,"Unisex, Chapéus > Boinas","boina, newsboy, la, xadrez, vintage, verde, acessorio, meia-estacao",,processed_images/professional/fotos site2/25010-5.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0173,Boina Vintage Bordeaux Xadrez,1,0,visible,"Boina estilo newsboy vintage em bordeaux com padrão xadrez, ideal para um look clássico e elegante.","Desfrute do charme intemporal com esta boina estilo newsboy vintage, em um tom bordeaux profundo e com um discreto padrão xadrez preto. Confeccionada em lã de alta qualidade, proporciona conforto e aquecimento, sendo perfeita para as estações mais frescas. Adicione um toque sofisticado e casual-chic a qualquer conjunto, seja para homem ou mulher.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,49,"Unisex, Chapéus > Boinas","boina, vintage, bordeaux, xadrez, lã, newsboy, outono-inverno, elegante",,processed_images/professional/fotos site2/25010-6.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0174,Boina Newsboy Xadrez Cinza e Rosa,1,0,visible,"Boina estilo newsboy em lã xadrez cinza com detalhes em rosa, ideal para um toque vintage e elegante.","Esta boina clássica estilo newsboy é confecionada em lã de alta qualidade, apresentando um padrão xadrez atemporal em tons de cinza com linhas subtis em rosa. O seu design estruturado e a pala frontal conferem um look sofisticado e vintage, perfeito para complementar outfits casuais ou semi-formais. É uma peça confortável e versátil, ideal para as estações mais frescas, adicionando charme e personalidade ao seu estilo.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,59,"Unisex, Chapéus > Boinas","boina, xadrez, lã, vintage",,processed_images/professional/fotos site2/25010-7.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0175,Boina Newsboy Xadrez Lã Cinza e Azul,1,0,visible,"Boina Newsboy unissexo em lã com padrão xadrez cinza e azul, estilo vintage casual.","Adicione um toque de elegância vintage ao seu guarda-roupa com esta boina Newsboy unissexo. Confeccionada em lã de alta qualidade, apresenta um sofisticado padrão xadrez em tons de cinza com detalhes em azul e castanho. Ideal para um look casual chic em dias mais frescos. Perfeita para complementar qualquer estilo com personalidade.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, newsboy, xadrez, vintage, lã, unisex, casual, cinza, azul",,processed_images/professional/fotos site2/25010-8.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0176,Boina Patchwork de Lã e Tweed,1,0,visible,Boina patchwork de lã e tweed com padrões xadrez e espinha de peixe. Estilo vintage e casual.,"A Boina Patchwork de Lã e Tweed é um acessório vintage e distinto, perfeito para adicionar um toque de personalidade ao seu look. Confeccionada com diferentes retalhos de lã em padrões xadrez, tartan e espinha de peixe (herringbone), esta boina oferece uma paleta de cores rica em tons de bordeaux, azul, laranja e castanho. Ideal para o outono/inverno, combina com estilos casuais e elegantes, proporcionando conforto e um toque único de charme.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, patchwork, lã, tweed, vintage, outono, inverno, xadrez, unisex, casual",,processed_images/professional/fotos site2/741083349-Orange-1.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0177,Boina Xadrez Multicolorida Clássica,1,0,visible,"Boina unissexo em lã xadrez com padrão clássico, perfeita para um look casual ou vintage.","Esta boina de estilo intemporal apresenta um padrão xadrez vibrante em tons de bordeaux, cinza e azul, ideal para adicionar um toque de cor e sofisticação a qualquer outfit. Fabricada com um material que aparenta ser lã para um toque quente e confortável, possui um forro interior acolchoado para maior conforto e calor. Um acessório versátil para outono/inverno.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, xadrez, lã, vintage, casual, inverno, acessório",,processed_images/professional/fotos site2/741083349-Orange-2.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Inverno,1,0,0
,simple,CL-BOINA-0178,Boina Patchwork Tweed Clássica,1,0,visible,"Boina patchwork de lã estilo tweed, perfeita para um look casual e vintage.","Descubra a Boina Patchwork Tweed, um acessório clássico e elegante para o dia a dia. Confeccionada com diversos retalhos de lã em padrões tweed e xadrez, oferece um visual único e sofisticado. Ideal para as estações mais frias, adiciona um toque de charme vintage a qualquer guarda-roupa.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, patchwork, tweed, lã, xadrez, vintage, casual, unisex, meia-estacao",,processed_images/professional/fotos site2/741083349-Orange-4.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0179,Boina Patchwork de Tweed Clássica,1,0,visible,"Boina estilo irlandês em patchwork de lã tweed multicolorido, ideal para um toque vintage e casual.","Desfrute do charme intemporal com esta boina de patchwork de tweed, meticulosamente trabalhada com diferentes padrões xadrez e espinha de peixe em tons ricos de bordeaux, azul, laranja e cinza. Feita de lã de alta qualidade, esta boina oferece conforto e calor, sendo perfeita para um estilo casual, clássico ou vintage. Um acessório único que complementa qualquer guarda-roupa de meia-estação.",,,taxable,,1,15,2,0,0,0.2,,,,1,,,59,"Unisex, Chapéus > Boinas","boina, patchwork, tweed, lã, vintage, casual, unisex, chapéu, estilo-irlandês",,processed_images/professional/fotos site2/741083349-Orange-5.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
,simple,CL-BOINA-0180,Boina Patchwork Tweed Multicolor,1,0,visible,"Boina patchwork em lã de tweed, com padrões xadrez e espinha de peixe. Estilo vintage e casual.","A boina patchwork em lã de tweed oferece um toque vintage e sofisticado. Com múltiplos padrões e cores vibrantes como caramelo, azul, bordeaux e cinza, é perfeita para um estilo casual-chique. Confortável e quente, ideal para dias mais frios e para quem procura um acessório único. Perfeita para outono e inverno.",,,taxable,,1,12,2,0,0,0.2,,,,1,,,55,"Unisex, Chapéus > Boinas","boina, patchwork, tweed, vintage, outono-inverno, casual, lã",,processed_images/professional/fotos site2/741083349-Orange-6.jpg,,,,,,,,,0,Material,La,1,0,Temporada,Meia-estacao,1,0,0
